dataset_id,table,level,taxon,n_images,n_observations
fungitastic,full/Train,species,Scleroderma areolatum,267.0,187.0
fungitastic,full/Train,species,Russula virescens,267.0,164.0
fungitastic,full/Train,species,Uromyces ficariae,267.0,120.0
fungitastic,full/Train,species,Hemileucoglossum elongatum,266.0,128.0
fungitastic,full/Train,species,Neobulgaria pura,264.0,171.0
fungitastic,full/Train,species,Acarospora fuscata,263.0,187.0
fungitastic,full/Train,species,Inonotus obliquus,263.0,172.0
fungitastic,full/Train,species,Trichaptum fuscoviolaceum,262.0,172.0
fungitastic,full/Train,species,Diatrypella quercina,262.0,125.0
fungitastic,full/Train,species,Tephromela atra,261.0,165.0
fungitastic,full/Train,species,Mycena tenerrima,261.0,141.0
fungitastic,full/Train,species,Amaropostia stiptica,261.0,129.0
fungitastic,full/Train,species,Russula grata,260.0,163.0
fungitastic,full/Train,species,Geoglossum fallax,259.0,132.0
fungitastic,full/Train,species,Pholiota populnea,259.0,107.0
fungitastic,full/Train,species,Botryobasidium aureum,258.0,179.0
fungitastic,full/Train,species,Parmelia saxatilis,257.0,141.0
fungitastic,full/Train,species,Leccinum aurantiacum,257.0,131.0
fungitastic,full/Train,species,Xerocomus subtomentosus,257.0,124.0
fungitastic,full/Train,species,Lactifluus vellereus,256.0,137.0
fungitastic,full/Train,species,Gyromitra esculenta,255.0,143.0
fungitastic,full/Train,species,Clitopilus hobsonii,255.0,130.0
fungitastic,full/Train,species,Hypogymnia tubulosa,254.0,215.0
fungitastic,full/Train,species,Pluteus phlebophorus,254.0,148.0
fungitastic,full/Train,species,Amanita gemmata,254.0,137.0
fungitastic,full/Train,species,Lepiota castanea,253.0,152.0
fungitastic,full/Train,species,Resinicium bicolor,252.0,170.0
fungitastic,full/Train,species,Russula risigallina,252.0,148.0
fungitastic,full/Train,species,Neohygrocybe nitrata,251.0,158.0
fungitastic,full/Train,species,Melanoleuca cognata,251.0,134.0
fungitastic,full/Train,species,Macrolepiota excoriata,251.0,112.0
fungitastic,full/Train,species,Clavariadelphus pistillaris,250.0,182.0
fungitastic,full/Train,species,Clitocybe phyllophila,250.0,167.0
fungitastic,full/Train,species,Puccinia malvacearum,250.0,125.0
fungitastic,full/Train,species,Morchella esculenta,249.0,156.0
fungitastic,full/Train,species,Britzelmayria multipedata,249.0,132.0
fungitastic,full/Train,species,Lycoperdon echinatum,248.0,185.0
fungitastic,full/Train,species,Cuphophyllus flavipes,248.0,135.0
fungitastic,full/Train,species,Helvella elastica,247.0,155.0
fungitastic,full/Train,species,Hebeloma mesophaeum,247.0,147.0
fungitastic,full/Train,species,Lactarius camphoratus,247.0,141.0
fungitastic,full/Train,species,Badhamia utricularis,247.0,82.0
fungitastic,full/Train,species,Chrysomphalina grossula,246.0,143.0
fungitastic,full/Train,species,Omphalina pyxidata,245.0,139.0
fungitastic,full/Train,species,Peltigera membranacea,245.0,97.0
fungitastic,full/Train,species,Coltricia perennis,244.0,145.0
fungitastic,full/Train,species,Lycoperdon lividum,243.0,136.0
fungitastic,full/Train,species,Trichoderma aureoviride,242.0,123.0
fungitastic,full/Train,species,Hygrophorus olivaceoalbus,241.0,136.0
fungitastic,full/Train,species,Mycena olivaceomarginata,240.0,116.0
fungitastic,full/Train,species,Exidiopsis effusa,239.0,163.0
fungitastic,full/Train,species,Macrocystidia cucumis,239.0,152.0
fungitastic,full/Train,species,Conocybe apala,239.0,141.0
fungitastic,full/Train,species,Volvariella bombycina,239.0,139.0
fungitastic,full/Train,species,Cortinarius rubellus,239.0,125.0
fungitastic,full/Train,species,Lactarius fluens,238.0,152.0
fungitastic,full/Train,species,Mycoacia uda,238.0,143.0
fungitastic,full/Train,species,Cortinarius sanguineus,237.0,126.0
fungitastic,full/Train,species,Rutstroemia firma,237.0,107.0
fungitastic,full/Train,species,Melogramma spiniferum,236.0,138.0
fungitastic,full/Train,species,Panaeolus acuminatus,236.0,133.0
fungitastic,full/Train,species,Clitocybe rivulosa,235.0,168.0
fungitastic,full/Train,species,Pholiota lenta,235.0,128.0
fungitastic,full/Train,species,Glyphium elatum,235.0,127.0
fungitastic,full/Train,species,Platismatia glauca,234.0,166.0
fungitastic,full/Train,species,Coprinopsis nivea,233.0,126.0
fungitastic,full/Train,species,Phyllotopsis nidulans,233.0,106.0
fungitastic,full/Train,species,Puccinia suaveolens,232.0,147.0
fungitastic,full/Train,species,Russula cessans,232.0,147.0
fungitastic,full/Train,species,Cladonia coniocraea,232.0,146.0
fungitastic,full/Train,species,Russula fellea,232.0,142.0
fungitastic,full/Train,species,Phragmidium violaceum,232.0,117.0
fungitastic,full/Train,species,Cladonia uncialis,231.0,143.0
fungitastic,full/Train,species,Gymnosporangium sabinae,231.0,119.0
fungitastic,full/Train,species,Helvella acetabulum,230.0,142.0
fungitastic,full/Train,species,Panaeolus semiovatus,230.0,119.0
fungitastic,full/Train,species,Hericium cirrhatum,229.0,125.0
fungitastic,full/Train,species,Ganoderma resinaceum,229.0,92.0
fungitastic,full/Train,species,Conocybe aporos,228.0,130.0
fungitastic,full/Train,species,Lactarius fulvissimus,228.0,130.0
fungitastic,full/Train,species,Peltigera didactyla,228.0,91.0
fungitastic,full/Train,species,Russula velenovskyi,227.0,128.0
fungitastic,full/Train,species,Scleroderma bovista,227.0,114.0
fungitastic,full/Train,species,Leccinum albostipitatum,227.0,102.0
fungitastic,full/Train,species,Hortiboletus engelii,227.0,101.0
fungitastic,full/Train,species,Pseudoboletus parasiticus,226.0,141.0
fungitastic,full/Train,species,Gymnosporangium clavariiforme,226.0,136.0
fungitastic,full/Train,species,Russula aeruginea,226.0,130.0
fungitastic,full/Train,species,Tolypocladium ophioglossoides,226.0,127.0
fungitastic,full/Train,species,Lobaria pulmonaria,226.0,103.0
fungitastic,full/Train,species,Gymnopus aquosus,225.0,151.0
fungitastic,full/Train,species,Stropharia aeruginosa,225.0,120.0
fungitastic,full/Train,species,Lachnella alboviolascens,225.0,101.0
fungitastic,full/Train,species,Lactarius aurantiacus,224.0,144.0
fungitastic,full/Train,species,Merismodes anomala,224.0,129.0
fungitastic,full/Train,species,Russula heterophylla,224.0,107.0
fungitastic,full/Train,species,Paxillus rubicundulus,223.0,153.0
fungitastic,full/Train,species,Melanoleuca polioleuca,223.0,128.0
fungitastic,full/Train,species,Clavulinopsis helvola,222.0,170.0
fungitastic,full/Train,species,Crinipellis scabella,222.0,142.0
fungitastic,full/Train,species,Polyozosia albescens,221.0,153.0
fungitastic,full/Train,species,Taphrina betulina,220.0,179.0
fungitastic,full/Train,species,Pertusaria pertusa,220.0,150.0
fungitastic,full/Train,species,Pluteus romellii,220.0,143.0
fungitastic,full/Train,species,Trametes cinnabarina,218.0,140.0
fungitastic,full/Train,species,Lophodermium pinastri,217.0,159.0
fungitastic,full/Train,species,Leccinum cyaneobasileucum,217.0,116.0
fungitastic,full/Train,species,Entoloma prunuloides,217.0,113.0
fungitastic,full/Train,species,Phleogena faginea,217.0,105.0
fungitastic,full/Train,species,Leratiomyces squamosus,216.0,126.0
fungitastic,full/Train,species,Laccaria bicolor,216.0,115.0
fungitastic,full/Train,species,Lactarius vietus,215.0,122.0
fungitastic,full/Train,species,Russula densifolia,214.0,122.0
fungitastic,full/Train,species,Melanelixia glabratula,213.0,130.0
fungitastic,full/Train,species,Diatrype bullata,212.0,152.0
fungitastic,full/Train,species,Dumontinia tuberosa,212.0,129.0
fungitastic,full/Train,species,Rubroboletus satanas,212.0,111.0
fungitastic,full/Train,species,Pholiota flammans,211.0,136.0
fungitastic,full/Train,species,Tapinella panuoides,211.0,119.0
fungitastic,full/Train,species,Agaricus sylvaticus,211.0,113.0
fungitastic,full/Train,species,Russula aurora,210.0,111.0
fungitastic,full/Train,species,Mycena abramsii,210.0,104.0
fungitastic,full/Train,species,Tricholoma lascivum,209.0,151.0
fungitastic,full/Train,species,Buglossoporus quercinus,209.0,129.0
fungitastic,full/Train,species,Humaria hemisphaerica,209.0,117.0
fungitastic,full/Train,species,Entoloma sericeum,209.0,114.0
fungitastic,full/Train,species,Porphyrellus porphyrosporus,209.0,110.0
fungitastic,full/Train,species,Hebeloma radicosum,209.0,105.0
fungitastic,full/Train,species,Peziza vesiculosa,209.0,78.0
fungitastic,full/Train,species,Hydropodia subalpina,208.0,134.0
fungitastic,full/Train,species,Psathyrella bipellis,208.0,96.0
fungitastic,full/Train,species,Vuilleminia coryli,207.0,145.0
fungitastic,full/Train,species,Protomyces macrosporus,207.0,126.0
fungitastic,full/Train,species,Asterophora parasitica,206.0,124.0
fungitastic,full/Train,species,Mycena acicula,205.0,137.0
fungitastic,full/Train,species,Galerina paludosa,205.0,125.0
fungitastic,full/Train,species,Exidia pithya,204.0,148.0
fungitastic,full/Train,species,Illosporiopsis christiansenii,204.0,139.0
fungitastic,full/Train,species,Rigidoporus sanguinolentus,204.0,124.0
fungitastic,full/Train,species,Lactarius romagnesii,204.0,121.0
fungitastic,full/Train,species,Laxitextum bicolor,204.0,116.0
fungitastic,full/Train,species,Flammulina elastica,203.0,142.0
fungitastic,full/Train,species,Cortinarius trivialis,203.0,118.0
fungitastic,full/Train,species,Clitocybe odora,203.0,102.0
fungitastic,full/Train,species,Cortinarius cinnamomeus,202.0,122.0
fungitastic,full/Train,species,Urocystis eranthidis,200.0,128.0
fungitastic,full/Train,species,Lactarius circellatus,200.0,114.0
fungitastic,full/Train,species,Ascodichaena rugosa,199.0,135.0
fungitastic,full/Train,species,Spathularia flavida,199.0,130.0
fungitastic,full/Train,species,Hygrocybe glutinipes,199.0,124.0
fungitastic,full/Train,species,Russula emetica,199.0,112.0
fungitastic,full/Train,species,Orbilia xanthostigma,199.0,105.0
fungitastic,full/Train,species,Skeletocutis carneogrisea,198.0,123.0
fungitastic,full/Train,species,Hygrophorus discoxanthus,198.0,121.0
fungitastic,full/Train,species,Polyporus umbellatus,198.0,108.0
fungitastic,full/Train,species,Entoloma cetratum,198.0,95.0
fungitastic,full/Train,species,Typhula juncea,197.0,126.0
fungitastic,full/Train,species,Lepiota erminea,197.0,124.0
fungitastic,full/Train,species,Graphis scripta,197.0,117.0
fungitastic,full/Train,species,Peniophora limitata,196.0,141.0
fungitastic,full/Train,species,Gymnopus androsaceus,196.0,111.0
fungitastic,full/Train,species,Cheilymenia granulata,195.0,122.0
fungitastic,full/Train,species,Hypomyces aurantius,195.0,78.0
fungitastic,full/Train,species,Russula nitida,194.0,86.0
fungitastic,full/Train,species,Glaucomaria carpinea,193.0,148.0
fungitastic,full/Train,species,Inocybe sindonia,193.0,122.0
fungitastic,full/Train,species,Mycena filopes,193.0,103.0
fungitastic,full/Train,species,Phlebiodontia subochracea,192.0,124.0
fungitastic,full/Train,species,Inocybe petiginosa,192.0,123.0
fungitastic,full/Train,species,Pleurosticta acetabulum,192.0,107.0
fungitastic,full/Train,species,Entoloma conferendum,191.0,105.0
fungitastic,full/Train,species,Inocybe napipes,191.0,105.0
fungitastic,full/Train,species,Coprinopsis romagnesiana,191.0,84.0
fungitastic,full/Train,species,Cuphophyllus russocoriaceus,190.0,133.0
fungitastic,full/Train,species,Atheniella adonis,189.0,112.0
fungitastic,full/Train,species,Entoloma chalybeum,189.0,108.0
fungitastic,full/Train,species,Russula amoenolens,189.0,106.0
fungitastic,full/Train,species,Tubaria dispersa,188.0,134.0
fungitastic,full/Train,species,Hypocreopsis lichenoides,188.0,107.0
fungitastic,full/Train,species,Uromyces dactylidis,188.0,93.0
fungitastic,full/Train,species,Geastrum striatum,187.0,112.0
fungitastic,full/Train,species,Mycena rubromarginata,186.0,91.0
fungitastic,full/Train,species,Lecanora campestris,185.0,123.0
fungitastic,full/Train,species,Ascotremella faginea,185.0,117.0
fungitastic,full/Train,species,Calocybe carnea,185.0,110.0
fungitastic,full/Train,species,Hygrophorus hypothejus,185.0,105.0
fungitastic,full/Train,species,Cortinarius hemitrichus,185.0,103.0
fungitastic,full/Train,species,Geoglossum cookeianum,184.0,91.0
fungitastic,full/Train,species,Geastrum fimbriatum,183.0,104.0
fungitastic,full/Train,species,Russula sardonia,183.0,101.0
fungitastic,full/Train,species,Exobasidium vaccinii,182.0,119.0
fungitastic,full/Train,species,Hygrocybe helobia,182.0,98.0
fungitastic,full/Train,species,Taphrina alni,181.0,146.0
fungitastic,full/Train,species,Tulasnella violea,181.0,87.0
fungitastic,full/Train,species,Mycena meliigena,181.0,85.0
fungitastic,full/Train,species,Hygrocybe splendidissima,181.0,84.0
fungitastic,full/Train,species,Lactifluus piperatus,180.0,107.0
fungitastic,full/Train,species,Puccinia urticata,180.0,103.0
fungitastic,full/Train,species,Sphagnurus paluster,180.0,101.0
fungitastic,full/Train,species,Pholiota jahnii,180.0,97.0
fungitastic,full/Train,species,Capitotricha bicolor,180.0,82.0
fungitastic,full/Train,species,Amanita ceciliae,178.0,108.0
fungitastic,full/Train,species,Clitopilus geminus,177.0,112.0
fungitastic,full/Train,species,Xanthoria calcicola,177.0,107.0
fungitastic,full/Train,species,Fuscopostia fragilis,177.0,86.0
fungitastic,full/Train,species,Antrodiella serpula,176.0,98.0
fungitastic,full/Train,species,Inocybe cincinnata,176.0,98.0
fungitastic,full/Train,species,Dacryobolus karstenii,176.0,82.0
fungitastic,full/Train,species,Lepista panaeolus,175.0,111.0
fungitastic,full/Train,species,Russula betularum,175.0,98.0
fungitastic,full/Train,species,Sabuloglossum arenarium,174.0,159.0
fungitastic,full/Train,species,Clavaria argillacea,174.0,138.0
fungitastic,full/Train,species,Gomphidius roseus,174.0,105.0
fungitastic,full/Train,species,Cortinarius caerulescens,174.0,101.0
fungitastic,full/Train,species,Panus conchatus,174.0,97.0
fungitastic,full/Train,species,Cyclocybe erebia,174.0,87.0
fungitastic,full/Train,species,Punctelia subrudecta,174.0,78.0
fungitastic,full/Train,species,Vitreoporus dichrous,174.0,73.0
fungitastic,full/Train,species,Thelephora palmata,172.0,124.0
fungitastic,full/Train,species,Lactarius controversus,172.0,97.0
fungitastic,full/Train,species,Cladonia humilis,172.0,94.0
fungitastic,full/Train,species,Trichoglossum hirsutum,172.0,87.0
fungitastic,full/Train,species,Suillus viscidus,171.0,110.0
fungitastic,full/Train,species,Hygrophorus agathosmus,171.0,105.0
fungitastic,full/Train,species,Pleurocybella porrigens,171.0,82.0
fungitastic,full/Train,species,Russula romellii,170.0,101.0
fungitastic,full/Train,species,Neonectria coccinea,170.0,72.0
fungitastic,full/Train,species,Phellodon tomentosus,169.0,118.0
fungitastic,full/Train,species,Tricholoma stiparophyllum,169.0,112.0
fungitastic,full/Train,species,Phlebiopsis gigantea,169.0,105.0
fungitastic,full/Train,species,Crepidotus variabilis,169.0,94.0
fungitastic,full/Train,species,Tranzschelia anemones,169.0,94.0
fungitastic,full/Train,species,Parmotrema perlatum,169.0,63.0
fungitastic,full/Train,species,Ramaria botrytis,168.0,116.0
fungitastic,full/Train,species,Hypoxylon macrocarpum,168.0,97.0
fungitastic,full/Train,species,Agaricus bernardii,168.0,74.0
fungitastic,full/Train,species,Chlorophyllum brunneum,168.0,72.0
fungitastic,full/Train,species,Bovista plumbea,167.0,106.0
fungitastic,full/Train,species,Agaricus dulcidulus,167.0,90.0
fungitastic,full/Train,species,Arrhenia peltigerina,167.0,80.0
fungitastic,full/Train,species,Lactarius hepaticus,166.0,99.0
fungitastic,full/Train,species,Disciotis venosa,166.0,90.0
fungitastic,full/Train,species,Hygrocybe coccineocrenata,166.0,90.0
fungitastic,full/Train,species,Geopora sumneriana,166.0,86.0
fungitastic,full/Train,species,Trichia varia,166.0,80.0
fungitastic,full/Train,species,Agrocybe dura,166.0,77.0
fungitastic,full/Train,species,Entoloma rhodopolium,165.0,115.0
fungitastic,full/Train,species,Russula parazurea,165.0,100.0
fungitastic,full/Train,species,Hydnellum concrescens,165.0,98.0
fungitastic,full/Train,species,Russula ionochlora,165.0,90.0
fungitastic,full/Train,species,Hygrocybe phaeococcinea,165.0,88.0
fungitastic,full/Train,species,Parmelia submontana,165.0,75.0
fungitastic,full/Train,species,Fomitiporia punctata,164.0,105.0
fungitastic,full/Train,species,Cladonia glauca,164.0,99.0
fungitastic,full/Train,species,Leccinum duriusculum,164.0,76.0
fungitastic,full/Train,species,Melanohalea exasperatula,163.0,94.0
fungitastic,full/Train,species,Hemimycena lactea,163.0,86.0
fungitastic,full/Train,species,Polycauliona polycarpa,162.0,134.0
fungitastic,full/Train,species,Mitrula paludosa,162.0,104.0
fungitastic,full/Train,species,Hydnum rufescens,162.0,103.0
fungitastic,full/Train,species,Lachnum impudicum,162.0,63.0
fungitastic,full/Train,species,Galerina pumila,161.0,81.0
fungitastic,full/Train,species,Hypomyces microspermus,161.0,81.0
fungitastic,full/Train,species,Resupinatus applicatus,161.0,80.0
fungitastic,full/Train,species,Peniophora lycii,160.0,100.0
fungitastic,full/Train,species,Inosperma erubescens,160.0,96.0
fungitastic,full/Train,species,Cladonia ciliata,160.0,94.0
fungitastic,full/Train,species,Russula nauseosa,160.0,94.0
fungitastic,full/Train,species,Russula graveolens,160.0,90.0
fungitastic,full/Train,species,Lactarius pterosporus,160.0,79.0
fungitastic,full/Train,species,Mycetinis scorodonius,159.0,104.0
fungitastic,full/Train,species,Camarops polysperma,159.0,91.0
fungitastic,full/Train,species,Melanoleuca grammopodia,158.0,86.0
fungitastic,full/Train,species,Tarzetta cupularis,158.0,83.0
fungitastic,full/Train,species,Marasmius wynneae,157.0,108.0
